node,weight
0x1768cD7C037994bf8Fe680eff8BC79E0aDbdA845,0.0
0x176F3DAb24a159341c0509bB36B833E7fdd0a132,0.0
0x176aa9711b6D669FFe22D42FA1edfe2B0d34804d,0.0
0x176bc9713438DF75AA26142712EF3B026D0857cc,0.0
0x176f7558571865799bdb56FBFdABF37447227977,0.0
0x17726109D97b570025AFE6701f70caAC0D62E7e1,0.0
0x1774D317d55d3533F9e5D39217094FcD1294B8B2,0.0
0x177681fF09cecD9dB25BFaCFF424Cc8c054700ff,0.0
0x1777371D3e0E983F069707c5658a935730182357,0.0
0x1779256e4C1f62E830C6d72cE92A679FcF92E555,0.0
0x177E35BE3CaA037C51e0127ed35aE3d27d10d234,0.0
0x1780fE53e2f24C00c5CC6E07A2B4da5406667480,0.0
0x1783A95b89713e64cdDC6C1855FfA4513e7a27a5,0.0
0x17843363A6a4d0e7B6C2f323129208b7E53aDA4d,0.0
0x178e8606EF3E15cBD7eb76FA65401d410178d4C3,0.0
0x17937d7E67192d1afC8B0150Ee2aaB91b7f40a87,0.0
0x1794877f3457562D3DC4CCE32f4878f8FE7F1AED,0.0
0x1794CA36aD1755B1505779F5a1F9217fb5290aAd,0.0
0x179A8446151610C6aA969BD02ba34a467Cb9c6D9,0.0
0x179E9E29ebA5e286f488281e3A69e52E8B788aCd,0.0
0x17A0CB539834754A5CbB31742cDAdaC8fc4fD10F,0.0
0x17A37e07D982d50da5EAfe9Ed3944f024aA6f5Fa,0.0
0x17A43D6aF640b26a473D039978220c2a212d6A49,0.0
0x17AA6D59a1c50Aecb160B556D856E41F5c86e634,0.0
0x17AC11611bff40eFdD1d216F7f2a8e2145338325,0.0
0x17AaCb7057A73B2aa9C267Cc5075EF220A33925d,0.0
0x17B900E9B3854e12cEA0a7Ae2E0Ea73EfbB476C4,0.0
0x17Be1d7182FEC421012cf0db85bAbf35Beee923D,0.0
0x17C524D306BCe225bE5A10744b2DB98B0641e4cC,0.0
0x17C654f5534E75B8E5ba8d97b8A1d3c9CBc68924,0.0
0x17C95a1f280420694713C274238f39fE9965Bcc4,0.0
0x17CeA413972deDdC70c4386b57dcBBC3fcb17e92,0.0
0x17D04B8fE5e0984C6ea01c52fAFd7EBdDc66a1f7,0.0
0x17D0Ccd1FE8640d81BE4551f1Fa725e53AB028E0,0.0
0x17D22057668dF1d19567E9aDDFF2eea7Dd4D9C73,0.0
0x17D8f31DC6F44719c2144c4DaF5cB8EeFb2f94f0,0.0
0x17DD1c5588eDbA8BcE21341A7e3a8e7b91CcE362,0.0
0x17Da29FFa1FeF26241eAAf0B07aAf0962036a639,0.0
0x17Dd3fd5b19b232F28Fe7104Df8F6BCE12fdD23a,0.0
0x17EC26cf42D9D7aDf03341d225F20643fc424eec,0.0
0x17ED2DF3572974c16bc339d285C1967acDceF146,0.0
0x17EaF2760782f37e56472A09F5fDa09485575dEF,0.0
0x17Eaf71C389eEf23fD5819ac5D5E2Fa9CBd8C0CA,0.0
0x17F1B6D808e5B9fC90a1F08EB53F69cD728e3C84,0.0
0x17F26c67fD5074d859ae63e00CF5b3Fd793c0786,0.0
0x17b16Ca983CF1F70b50c00837A2CE60bE4812e28,0.0
0x17b265d2F0A3ddD8618142734b933E4b44ea0016,0.0
0x17b7784f0E38139deeA088156363573D47CBf357,0.0
0x17bBcE72c791A779369A3CAdC5cDeCe2e384dAe7,0.0
0x17bC2E773d4b4e32002eDAaa54Ce756F523b44b7,0.0
0x17ba0FE0b9c9bf668858A41b5699Fd8B0A9F6CA8,0.0
0x17c22d6b3802527FfA28a951bDF38b79C138491D,0.0
0x17c2b0F24658fd0009612753251893bF057a864A,0.0
0x17c38FeB3b2BFB1DC7B6a82bdCA322AAeEa1C20a,0.0
0x17c89bEDa153Af07a5559dCea78d97A78ff04aCF,0.0
0x17cd33BDc133Fc0894020cB74f71684B99526f39,0.0
0x17cd665F9E842f4e7F765bF046271Da5061cDDCC,0.0
0x17d04C8080536224c0CDE506F9Cf522e6D751981,0.0
0x17d443EA08dFdC7441898D6817C2F0858c0C5b94,0.0
0x17d9008edA9eea957Ec8db3a9F30C7eF89C59B58,0.0
0x17dc58eC566340a51c3F868AbD049eE748d750fb,0.0
0x17e384e635fF4a7643ccDb37B553c51008e41Baf,0.0
0x17e6Cb1ed2Ba6e3449B67Ad95e1fB4b4C8c1B6E4,0.0
0x17e9dec9F8fC84659B9afff92546EDC44A0487C0,0.0
0x17eD9Ed24F146dD26Df2b39AD7cB195E9b50571e,0.0
0x17ec8d5F9e2821B7B15297382EB395D9cDb3c3be,0.0
0x17f3119f6aFA66c5C677d0b5d3e85C4A08836FE7,0.0
0x17f6F431F77901EdEDc2aa08b5a6455f718Ad848,0.0
0x1807784477a0d5d5d97F0f7c76B9B81EaA2304bE,0.0
0x180961956347A2370f59aebf3dc085474624B775,0.0
0x180B5fe1EA538a72B50A49bE7b21f17baF2245EB,0.0
0x180Ef5a4BfCce648596e5ea614a4158f5402049b,0.0
0x180a2A51Ed8847B1680597477654363C99784639,0.0
0x180dF15230387f0f26898a0A4E774e193bbCb503,0.0
0x181470dA893c442F23F453a4770F266ff9CAeB49,0.0
0x181791bE37e11395ca787F373169859C7d542C3D,0.0
0x18181a21BB74A9De56d1Fbd408c4FeC175Ca0b16,0.0
0x181e37f2094dcD27D49ddB191799A283194fceD1,0.0
0x18207D10c5Baa5F612a41A9671fBebecC8c3D691,0.0
0x1820Fcfb1A55AF82fF5A66f45ed302E11De43767,0.0
0x183825fE6d6dfffFac2626e9bED07F45886F8231,0.0
0x183bC65Bec7a3B919A2f4B39692159ABDB093208,0.0
0x183e77B95671C4C36F47CEA7707B3081aBD5fF30,0.0
0x18428C7D0963C28Fa9922e88C2fda342A83BB360,0.0
0x18431B22c77436a6716a3d8A7510A74C18CCC25D,0.0
0x18485A05025a45be1062b1fD27C42dc773086323,0.0
0x184AAeeCcBA7082B25D14a1dFbdCcea3DB664416,0.0
0x184eaFfA0e30f47E051a98E5baD0A4211E382b1a,0.0
0x184f2cBD4D4AC42A2FE9Eb3437CAc1e7f97ac76D,0.0
0x1851CbB368C7c49B997064086dA94dBAD90eB9b5,0.0
0x185896ad03BCbfB83c4F0484CF53c5319cd46F9F,0.0
0x1858B76756d19F8cb7C7756a0F96E0d7673285ed,0.0
0x1859C2AdEbA5E9d743c41D7b3E872B16b57030C8,0.0
0x185B310B7D8f08c8ac1799F4DA47b33abCf6aa0d,0.0
0x185C15A20336125F1043d9bDfbd12685F62ca2c2,0.0
0x18601243158523C0f99895c1E90832B7BcBB8d9F,0.0
0x1860BB1e32f81F157E874fADB838fB1d7CC6D2f5,0.0
0x18650583D5bAfb28C0eD36f9e6350873eD92edfA,0.0
0x186526736826957ff7ee401d5C58B566a58B5634,0.0
0x1865361dBaf352c307F8981952e93Fe45c0D8412,0.0
0x18677585f024A5f93Cf17808313168603f6Dc8a4,0.0
0x186FEd4e49Ae0FB6F312aC81D5aF0397D31Feb8a,0.0
0x186aA8C6f02B05b48dC1dD2d7c67D8B56189c279,0.0
0x186b80c05e14DFA3aA483378d1bb8f479274B75B,0.0
0x1870400ED2c95A761F18ef0Aa0007cD39ed7E105,0.0
0x18709E89BD403F470088aBDAcEbE86CC60dda12e,0.0
0x18733aF47412ce49E6E78bF41eeA51f88fBdae9D,0.0
0x1873AdBbA7e299Af29Af3b07a8E48AD3B664862D,0.0
0x187647A3B92691BAF8e3aFB9385146a2E272DE94,0.0
0x187648B8922f1fF79e94026a15AB62DAac9B8248,0.0
0x18779Ae558f08B422d6D0fAE6F51F7eCF9a20015,0.0
0x187d9403B39C7103C5805E433461fE68efA2fF9d,0.0
0x187f75dC281665aF44a07f5859c0a2936FE46Da9,0.0
0x187fD894138143A668BeF9289cb1c058567a7BcD,0.0
0x188144E43FD41fBf0f3a0aD5BA14eb26Ef750Ec8,0.0
0x18822A5535e0A70b34Dfa00b23fA183DCABeE531,0.0
0x1882698Aa89af11cc117A7C03ED4b065709E2917,0.0
0x18845fD4AA047D6d43C934cC37aca94f85dEf683,0.0
0x188E1a28fd8702fb9EBf1d559423B733E2Be8A47,0.0
0x188Eb6A325EA019C0c192542C77e0E19c4825f17,0.0
0x189006C75b641299334494C91106589b64566bc5,0.0
0x189398f1cED2723DaAfA9dFa555a6380234066e7,0.0
0x18967e370344E87761Ca5Ae9311871123E29F0dd,0.0
0x189813bc83B0fAFBf9127087af8C1B3934CC57C9,0.0
0x1898953DBB2FE4BDE72339Ab64b7e81fA86B1b08,0.0
0x189Ad9f14C79A0dD143E23FC74072D4B8C2a87a7,0.0
0x189B84BdDfa6B780727D3206569cA98c57790Dc9,0.0
0x189E729da04C8B4db4CBec745EAC9E3f1001DabD,0.0
0x189b264B96f4040A319fe664EB43972dB1c5DEeb,0.0
0x18AB0faaE97b21978f0b9b2d5931e84A9De5009e,0.0
0x18ACFae4CCc44B25E910dD4Ca307970a198a4F18,0.0
0x18B6fE30EC5A8718A770e18BB37F9E076acBf64e,0.0
0x18Be3712aA6c65b130835a5F1468d0EA69Ce15Ea,0.0
0x18C32d617b4DBcc8F1F2D77842535f09Ff56CB3E,0.0
0x18C7f129039E2722484024c404E21982a49f4e49,0.0
0x18C8cd8Ae61DFE90bBdA10B88Eac56c4a57cE8A9,0.0
0x18CB22b60309eFAef6834403734Bb0D81B71F62F,0.0
0x18CD94db976C3115365a0C02ffC7927dFDC461b2,0.0
0x18CF1c55D895350b298AFc48FD4A9275a1103D9D,0.0
0x18Cd611C62Aa3227b880F85C65cb02f0bAC15112,0.0
0x18Cf2b4672E816065c12d12b5Bad21b426dBf560,0.0
0x18D25C31fbe342DFE08589Cd3EFcA9E62C50E583,0.0
0x18D35f1a6718a91f9F9d99D3F39d1bb915FdbAa6,0.0
0x18E204A8FC0f1366B481caB3cCaff20DB45bFc76,0.0
0x18E4F15Bd82D0EcD11806020bC05bAec794dC46c,0.0
0x18ED928719A8951729fBD4dbf617B7968D940c7B,0.0
0x18Ede6b116D87F0F57A2143EF9140c356dc44AE3,0.0
0x18F026E51E8EE579557a63e3e1CAf177aFC9eAa6,0.0
0x18FD53AD9D438A3Ec546C1bb22F696256E8a4c22,0.0
0x18a59FD07BB64609743f85bFA4246d8C9a035fAA,0.0
0x18a76FB4DC54bBa7559E39B9Cdc28632B97b5221,0.0
0x18aa2B229909F0D60fEe57CF8f1101C085672a8b,0.0
0x18b520d4716acbD70F182C09e8927126F05a0743,0.0
0x18bF56c2b07a89061e0AAfDA24805da53CE963A0,0.0
0x18bfE375E16D877918B748a38437065972b76DdF,0.0
0x18bfbC081001D58c26e52F9b2d0299C0c887c9c7,0.0
0x18c94f543EbF88AD7A1AD0D8514039Ec1d9F237A,0.0
0x18d8C114B25FeBd832607227e4b8F7943c5aeE89,0.0
0x18da1D48e7f9345681db79B0BB32D3C5CD60dB57,0.0
0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a,0.0
0x18dfC9B4Ee885C6d49Cd71B666830492EE379df7,0.0
0x18e0004a1f2d6E34ceAa7ADf3293f6D22B793f3d,0.0
0x18e27EB3ee40290785d334a1aA87B61d08095D9E,0.0
0x18e2a1eb1738521776CD980D6E350D24C238023B,0.0
0x18e2d009665CcE4D26e8B4D21Bc36c73ea0e99Fb,0.0
0x18eD6391ec5B2eAc491F90558423461B0cB11f71,0.0
0x18eFa6a1BDE9C2604955439A32E2af1085E654D9,0.0
0x18ed0f81334d32027da587f92EaB8C53a87EACBd,0.0
0x18edc96538afcC4819018E09a32aA17Ca2BAd3d6,0.0
0x18fB921B31a61a30e5cEa855Ff9B5850822056A7,0.0
0x1903F292d275e986785746890000b2Fb5De8d1C1,0.0
0x19040737A749fC6f15bF27c6FC6eFB867511Aa23,0.0
0x1906cc872fF6D2b450bE0af0116304419b5ec324,0.0
0x1908A3232EEd9186b4a5B666075711d2Db0200E5,0.0
0x19103138875E076ADB35f59701aB03D075F4855f,0.0
0x19114BBDB207dFf31Bb72093CA602D3cd18999A3,0.0
0x191464C6bB6f8d66Aa3a1cc1082f2BFa6a90109B,0.0
0x191543bD0A13d00Ab76351c7EFAFbAdc932971B2,0.0
0x19157075e5C4222392beD53F464549c2e349491a,0.0
0x1916Cd0A229AF20CC7E157d62345EEC0fC837566,0.0
0x1916a9653378f4a94408b5B365Be45e8e6d4Cb9D,0.0
0x1920e3801937EaDB992cc5826029B364667D8B04,0.0
0x1924925795987CFd165e25a37ac2A0fC3DEC4E67,0.0
0x192530e642B2a1009149e7197b249AcE9E06924C,0.0
0x1926D1AEBc3ccc5aa639cD9Af2139e42553Dc278,0.0
0x192820CE84FA9eb457Fb228c386fE0ed22F7E33C,0.0
0x1928ab1f889B66626D70832588c864176A3C3146,0.0
0x19291f25C4687212FFFE16B2B1b44c78ACA6CdC9,0.0
0x1929385e86f5d86518bd18aab12C8e285030f134,0.0
0x192B40B6cC9B7C81E8acff5C546Bd9E07377720f,0.0
0x192Cb03b797D6b747b2AD7E541108a870145D56F,0.0
0x192aa955A7526d1a9B13f2f55b140285439bA8A8,0.0
0x1930A0D9A0AAB063020E8EdcEf8710F4C7C37Ac0,0.0
0x1931Db4F2Aa47310c712156aA8c68Be444499Aa1,0.0
0x1931b44917035182A6d39b810ee5c22a91f3239a,0.0
0x19332Dd3484717f36599D02864d4AAE0fdCa178a,0.0
0x1933D787ABD6631688a4d979F2F1f4756813472E,0.0
0x1934dfA6228c313Cb4e610520656C00a07c1DBb9,0.0
0x193762b750f62ebCa9c88eBedd17f4d0Fa48C08a,0.0
0x1938Ef883206EB246CFEf83264b2B3Dd6a91e334,0.0
0x193Ac8ECb86c04292eD3f2AfA04faA4F384A0dAE,0.0
0x193E5e5bedC948975C92a005CD34eDF0B140DDD3,0.0
0x193Ed5De060e00c39979B35744B1b165a8729307,0.0
0x193be8a9D1a48a317ce873f404ce578167259d36,0.0
0x193c9f915b6bA67DE16C5642D8F1A0a9993b5C69,0.0
0x193dFB8faa47e32305762F26C4d9bA0C73175ace,0.0
0x1942AA1Ac557726a977c991423a23eedE7656dF0,0.0
0x1943E495c297656C14b1bbbB3Ff0107Dde5E1ceB,0.0
0x19456CcB710D4D57172683dAF64DCB5DE596710a,0.0
0x1946f355b75661863c5eEc18455270ba267AB836,0.0
0x1946fB46be1d1dc690a865698c934255B874db58,0.0
0x194739827ec57303912831EcA0fc46Ca83F48fDf,0.0
0x19489bEe3aC0f3B66bF2747e6519dAEC22Be6e50,0.0
0x194C94A34bD9d834CC93b20C6fd4E42d0178CA8f,0.0
0x194a047e5FcF9A8c3151DA8365a4ab4202dEA711,0.0
0x194deEd945831b294184356469bD746fCb30542E,0.0
0x19504D0300B8A2cE2Ab0d3621E795DE23f4262CB,0.0
0x1954dE4C5f083Afa4cDe8a2808bf569f8f0fa3d2,0.0
0x19562975E7CedC464080fEF180FD8C250E4994A5,0.0
0x1958eaE74fc4C562f8bAde9c6B2896C72CF188c5,0.0
0x195942249EC3deA90Da6D250098563436ea88639,0.0
0x195Df4C4D66D71eC7FDC3f325b8F48bFE3088748,0.0
0x1961894018EcD674c7A3B8A60d65A7dfB1c0943c,0.0
0x196911CDB7bC78E6bD137BAC5566fC1d19C5F2E1,0.0
0x196E7C763D74f103F7f1ead983b0672D70373398,0.0
0x196Ea4C7d1fda7a7e9A6Da2243E262e588da4a61,0.0
0x196FFB7050f12CeecA35556F2C31eBEFF6A6Da0F,0.0
0x196c443ee475696646f8aDCcE200e8bE93Aa1894,0.0
0x19775734D21408C97C0d566CF6988efeeF388b13,0.0
0x197806A505727000375e7a4b5159c30b2738f862,0.0
0x197834FE5DC33FD70ce3A6D8f59757F88e46BB3b,0.0
0x197a7158FE63B4e0576C3f4A360F42e47CF0ADEc,0.0
0x197dFea49c88554dBdAAcBc0DBF7AF425e150E79,0.0
0x1980475c3a279935Ca611c9A41f17974ebC2e050,0.0
0x1982eDf3B1C2cA1C602D72107b921B23B95ecBf0,0.0
0x1984A52DA276850b589775d5b2b03F47751AeB9F,0.0
0x198D08D731606C80AC054B198EA4d6B276C235aa,0.0
0x198F11aC949d7e05d3927c4AeBcE12d61D75F572,0.0
0x198b1A38e2Db1D0324E9A548FE3ef3CA436b1518,0.0
0x198d04BBCFDde34b5dbb4E15A81eB5c58e3C9d4D,0.0
0x198e7e3fFA0188988f5AA38C56Df54D2e49A14dC,0.0
0x199375Ccfb91Dd799b1eBA376dd2A007A678Dd3C,0.0
0x199598B7bb5A3c0c0A02E69643C12fDc2e187C42,0.0
0x19960C8C8ebF40AA0cb025518F522423Fd8d2A2A,0.0
0x199758Ba73Ecf90764C25ad03cb243B4858C2DA2,0.0
0x1999A383211E7ce8710177b5139F957A68F10228,0.0
0x199C72Be85ea3F45e52231BfBcCB2f96593Cb5cc,0.0
0x199a9C67f1d5BB53D4Ec645861d86aed90D407c9,0.0
0x19A170AB3f1eaded8a67303c1d2cCc2C818222bd,0.0
0x19A398D007893b8886F91fe26475C69bD95e9Bc0,0.0
0x19AF44867f607f8dEe92275fB1370C900a691B28,0.0
0x19AFaC5cC03172Fb88dF84C73D46f802c486Caa0,0.0
0x19B243d002175167c616dE17066ec3e114F20568,0.0
0x19B9587E41822FedFfad266E4359D19038A8e92A,0.0
0x19BA1abE64245f0a9eB12B9efCC94167f9a05064,0.0
0x19BFbcC8f59dFc72d8D960e0C3e2C273B7CfFe2D,0.0
0x19Be1650283bB5C5efC5867830c0B1091b7d7234,0.0
0x19Be5a51545d3535F368709CD09bd957D37de890,0.0
0x19C5368A2ed1325cB40d8BF1188Ea9C0436570e1,0.0
0x19D36f107D04f18046EFd64AdFe3A35e8F82241A,0.0
0x19D62017d30A498D521C7B2208EF77bEDB2F78Ba,0.0
0x19D642ABc53e5d52f6346aB4b811EFe1A010C944,0.0
0x19D7D55b33E3C87Db00df8C8Aa6f183CE5800D3D,0.0
0x19E02c1f3b38e27730de47802B03B038fEF21adE,0.0
0x19E771F222517AB291EaA073fa845b107bDCB970,0.0
0x19E85480db48582640b532063e7bE7aa97866599,0.0
0x19E8D577E39E5cBc912E3A417ef4A1d41ae9448b,0.0
0x19F1DFD9ebD14875edaEFFE25490baB901283B96,0.0
0x19FB9f7cBf25a6f532292182A7eF3E6c22992AC3,0.0
0x19FD8360d88636601B67dA8A73b8E3b137F65CF4,0.0
0x19a51de4bB2375dDF44B807E890897BAedcd5eDf,0.0
0x19a69C6f373cD1FA7A7fB401403AF19d725A90e6,0.0
0x19aFb0C4f63983d619A3f983D065A68780734336,0.0
0x19aa48BECB2Ae4Ab5e954781e452010C7e4f8305,0.0
0x19b1D4ab17fC7330D28F5470460bC00C551f1001,0.0
0x19b69F6A0030B99111e7b6f00C15491C3d28923E,0.0
0x19b989298a0A661a5aE3855a7A4f2B201B61b04F,0.0
0x19bD29e74c450ac73B49b5fB199a3d0d4c8f37b2,0.0
0x19c1e428679D794658be5B101fe7100942A33E65,0.0
0x19c8D05e943668d0c34cEE7020368fF6d4D6A49a,0.0
0x19cD17067E298106e4C8a6e56Be3A6FEb934d594,0.0
0x19cDadF14b7F509B3014922089514c80EA4d00F7,0.0
0x19cf1ED0C3a4c4d68Fed64f4598B9cf6B4b04e62,0.0
0x19d4488345FfdC38eA9D901B964F7D813E96EdAf,0.0
0x19d4860346039d427d6786962511278C06a32608,0.0
0x19dEE8b644BcbbA97f994BAB5Be2eeD6646725b8,0.0
0x19dba4D53C95F7b27B3557C7b581A462c1925570,0.0
0x19e0c4c43C3F08baEBDC4FC4C4c7A58ab02BC18F,0.0
0x19e399754F866f8AfFa47fc6521921A395aF52AF,0.0
0x19e5Cef52b0CEeBBCcDeb09A7A4be39d9fa72515,0.0
0x19e91d5E75378a5Ee8fE7A81B098cE2D64D8Bbcf,0.0
0x19ebd8c65539DA45c8dCb7eA5e6a5dd2479CBAA7,0.0
0x19ee783AFA414123E020379dCa5890C6687b0E62,0.0
0x19f403e78522d93A3154e38C3de98aEAB6E44b63,0.0
0x19f66e7d08B11756d123Ba1c1f6f582b8A3A8109,0.0
0x19f886903479BFe01f856bF8F4bC7f8ba55b85e9,0.0
0x19faC1C2D11AF8a241B501419CCe987579a2166d,0.0
0x1A021551626c7f3655fFD970ef17C9D971aAA3Ee,0.0
0x1A0459cade0A33B9B054ba6F3942156Ea183c41F,0.0
0x1A0893f0790428719CEfe8C653C6Eba2aA2F6C94,0.0
0x1A1543E179FEb7DCAaAc567E785DDaEfb041F669,0.0
0x1A162A5FdaEbb0113f7B83Ed87A43BCF0B6a4D1E,0.0
0x1A1ED7E6B0b0042fe91f7E687FE538bb50330Ffc,0.0
0x1A1f7933d6AB885B04B121f62E4e51fC19D5A493,0.0
0x1A26c46e68D5d5515e63C8351a12826E2d53055b,0.0
0x1A293efBfEbC8e824C84a51a5b48d3D8C788211d,0.0
0x1A2E018c5f53525B09F77d5Bc800a218Aacb79A8,0.0
0x1A3278d5C1372503dcF5fF79BCb73dbde97A0EAF,0.0
0x1A40d5a836f15f9Ad090eD31177e193b608276FB,0.0
0x1A415A3b77ED38B683Db945dc83F53ECda26F716,0.0
0x1A487199fEc8480BE92Eecd02E169060309dfa2d,0.0
0x1A4CD8A1e890e70d81E20c9ED3581081E5355167,0.0
0x1A51D395503aA1c84aaC90ad4fbcb58654526A79,0.0
0x1A53f6ddE95b23607B8D12205432E17Ba7454294,0.0
0x1A582aC2d30C2821A48494A49022888781243802,0.0
0x1A6781708427D459f014aa37f2cc973369fBdDDc,0.0
0x1A6f6B9313a6314d071E502c65a2eBA14e58F3b1,0.0
0x1A75501310299c0A88742CA6b75d4f418547A2db,0.0
0x1A7567c25C4BD62b934491b612a9098F47451500,0.0
0x1A8886ec0C208c409d4E791e97EE24BA9d21Ef68,0.0
0x1A894ac828352C212f28E3dEEE7B4a13c3a8DEAd,0.0
0x1A896715d8d02459931a452aB83565ce7DdbeBD6,0.0
0x1A8C730C2AD5FaAB9Fe0d7ee5BfD750e044A111d,0.0
0x1A8c1CE5EF00ae99d12a0D39C76e7Ce6deA8f844,0.0
0x1A8c53147E7b61C015159723408762fc60A34D17,0.0
0x1A8d2943563EC92d512732B16620e12e4191fDc0,0.0
0x1A9d86d8A27dfe1248b0eD8f064E96377A98b67E,0.0
0x1AD9470698495AeF0400846E8d3dFe87aF96ebfB,0.0
0x1ADb3301e0123DFaF305647e703a62A5fB14FCd5,0.0
0x1ADd1F2ddd1Eb6317C5217f16E5C6705b64ED014,0.0
0x1AE3144885e089210600B7C38762493bdeD1de78,0.0
0x1AE8381a7509B8A7006B243787Fe649953C84561,0.0
0x1AF221fBb49B844E81634bc666dBF050b09d7515,0.0
0x1AF883F20E8EE94A736855e68D137f2D03Ca474D,0.0
0x1Ac3691cda772b281b925a6d3Dacb1dE6eF84e98,0.0
0x1Ac53EB09DB2fdB5EA0ACEEf42A5c25E8399aDe7,0.0
0x1Af47A1FF7002730Bc91ADF32a05AD7C27C59fB5,0.0
0x1Afe4af44d3D60A066eF9CB22BB4D2af4bb8A5c1,0.0
0x1B00AA7Bc93fe04239032203a1820C23ca043c31,0.0
0x1B04ca46803a9E7F50A6983eb0E629622C7d32f5,0.0
0x1B0Da29fF0a9bc548eB400FB8Ab13a474Ab5bacd,0.0
0x1B16ce11D85f62ba8F1DEbCFBaC97D7420aDF766,0.0
0x1B1942B92941bcd0aDc27851Da35fe6735f161D2,0.0
0x1B22eec69E2e10CF8A29A8DfF409D11Df3dD098c,0.0
0x1B2fcA91242C44F12c0a96708Faae916708c685d,0.0
0x1B33B79983fE7287b83183FEe2A172415226Cd82,0.0
0x1B33FDa48E68efBeD3aCAE80f1B05E7105059B3E,0.0
0x1B3bBAb4f9975094b326C6b64644fF2723d163C4,0.0
0x1B3dA93b7f1ca7b3D88F6E1C4e279d2701f5BAa6,0.0
0x1B44f393e9f0273417Af5F6704553F59D1a67999,0.0
0x1B4715dDaDA5903847a4F68FA17cA84a9644d087,0.0
0x1B49aBc784ba22d2AC7BdFe74270381806F8Df0e,0.0
0x1B4F284A690f9EeF6D8a560E2362d6bF7fC4f79F,0.0
0x1B5BC7D4F4637c38F1852D1F53EFb46ff5Ad8BD0,0.0
0x1B5F8DA4ecdEEF7627AE7CE3E49BAe2B422899e2,0.0
0x1B5FA2bFFA0efB7f1fbb6406aCEe5fB7bc2732f2,0.0
0x1B5e2BA43C73c9DFE39Ba80F059E4c139bE37B95,0.0
0x1B5f8F3C4CA40dD69FD37209f44e049bEcDE265c,0.0
0x1B72Bac3772050FDCaF468CcE7e20deb3cB02d89,0.0
0x1B7F92DE088a42B82e1FFA0CD0A3d29cD6FEd508,0.0
0x1B80DE1F0f35b2b690ffd4BcA93F052e844d56D0,0.0
0x1B82850E491e6176170b32eC3f29AF48Eb2Fe372,0.0
0x1B88eD874bd1bed05Efb4ED6A3a1B6d9C49b5e41,0.0
0x1B9321084d7E18587324eD1d3bab389e0192deDf,0.0
0x1B957536aA60338B067D6bbfda23f44f7EA3ABd5,0.0
0x1B981C196129cCC955e5212167C84B8D11909aF3,0.0
0x1B9875c957716046EA6AE3eB119159FD510a79D3,0.0
0x1B9978C4197B468412d6008f68786964e63cF3F3,0.0
0x1B9D925384ef38A327fD5ba1C650926a2f53548d,0.0
0x1BA014Fe8E2Bd0440E1803f67E451510E75B8441,0.0
0x1BA85548aFFb8053b3520115fB2D1C437a5fbAaf,0.0
0x1BB1C06284eA0b32c9B264CDa06060DBce68Dc34,0.0
0x1BB5b9C8B001145105Acd437732FDB91191e340c,0.0
0x1BBF6b5139A3CF12FB1fe8B29FB719674EFCB1C0,0.0
0x1BC7D61C4E3eeb41BF3cCB6A4e4dFE48b2e704dE,0.0
0x1BC8E0dEFa89C2D1D319789c5D02617a5FB05f67,0.0
0x1BC9CF2Ce23df4e1462D95ce6847adbB4FE962C6,0.0
0x1BCaF211e839806b07F350b4Ac2957dB59ebC671,0.0
0x1BD127174d2c11e724C5274ed5541DD1F5DBaBa2,0.0
0x1BDD988977453391D55b677cc69A469A11f87612,0.0
0x1BE776BC2c10cC606d67b24840100d0eA908e329,0.0
0x1BEa5c2EdEd205128258ADF6047C9185FD042a8E,0.0
0x1BF6dCf1b9F6360269B743e763e30ff319E82e7c,0.0
0x1BFDa4D1bd8A28caB70f53D30ba7FA2A10d2C221,0.0
0x1Bca844D7D7199830F9060E5ee795A8E3F05C2f1,0.0
0x1BdB26fCb8eF6222F1f2Dc91A619fE8764f99CC0,0.0
0x1BebcD6feAbC2e38F13A171cf9B91Ae96c415F3D,0.0
0x1C0fa439B789353A62095c8a9d0C38E38b24bCb8,0.0
0x1C1166922E41Bc67773525650430b3A5C941E25d,0.0
0x1C160CaF30de03101E5EDA196E43DA8010fdEF26,0.0
0x1C198f34aCeCA457548A8C92876e48DB9328FD06,0.0
0x1C1eF6217b8c5ad9c7933a499f2F2048bCb02b44,0.0
0x1C2163dA5bd094DED1662edb214D877CB080aAae,0.0
0x1C21Bf9f8B41D12d1837bbE89C6F5d4098Cf9176,0.0
0x1C239193f51f2E3DDEcc6f0FAd2EB6297cD0fcFb,0.0
0x1C23cfB5788bD7294B9e4202bcbec9120bE45E4F,0.0
0x1C2620646ce73067a527e8e3098F0373fE752b6E,0.0
0x1C32d60bec8e36904f2d6779f45350fc926463Dc,0.0
0x1C3357D831714E1Fedf319D9376Ccbbd68b32A48,0.0
0x1C3a068430F8fE592703D07B9fd063d47BDe8ABa,0.0
0x1C3eF832bB8543940f3cAef5b1f007F45Eede7CF,0.0
0x1C446BA9FEA8b6fA251eC5D4E271922c47b1E21c,0.0
0x1C4Bb2056D505e58934F482bedDc3b31C4bd4D21,0.0
0x1C4aAB4cEb8f3d1ea82e63A6Ad4A2F8ab0C4bD04,0.0
0x1C56038011D90d8F338bFdB72F679bFF73dAB81c,0.0
0x1C5C4406ec018B26C62606B339CAFdBa106e2586,0.0
