target,source,amount
0x2eBb54E8b2FD4791fD810A274166Ee27F4448e7c,Tether USD,382361.80708474625
0xdc77B2C59Db1b02f988e8E08A60fbE9139447cc3,Wrapped Ether,1263648.030453653
0xF7bf0aCe9122b6aae18C6F8ca9607Ee3c1eBF9BF,USD Coin,8827.472290070693
0xd509C15d15E286D191bd25cf231Ac91187d13C33,USD Coin,2647.044968902997
0xd509C15d15E286D191bd25cf231Ac91187d13C33,Tether USD,4065.4423379016503
0xa032A629aa6f0251F9455ed11F6b6d303c3CFF7b,USD Coin,42721.43986459042
0xa032A629aa6f0251F9455ed11F6b6d303c3CFF7b,Tether USD,44117.58179944152
0x141c32237379178D7fea1C3aa02D5A66DF774aB2,Tether USD,124516.99365638137
0x46a9dedf7bBB4f420F4fE0ACa9d225E4555109a8,USD Coin,20175.85846458517
0x46a9dedf7bBB4f420F4fE0ACa9d225E4555109a8,Tether USD,5295.012772812131
0x90EDd5D14d02AC84c71dE67D863274b04022BeC1,USD Coin,21321.725351031117
0x61e079Fa5b7a48d5957c4e12ef3470A6F8F03D4e,USD Coin,1078.815612223411
0xA067EEd7868292BFCc6437854D7d5d7a401c9820,Wrapped Ether,742861.6697912305
0x91Ce77d59fDb517022f80861F9D20cee115b12cC,USD Coin,2107.0685116618984
0xe6aD06EC79479908049a7321D5493e3D19eC1618,USD Coin,2756.0681883365787
0xe6aD06EC79479908049a7321D5493e3D19eC1618,Tether USD,5838.59143670484
0x337121AB97Ec52dAF36845fA6444be7f9bF7ffF5,USD Coin,201098.43467181872
0x337121AB97Ec52dAF36845fA6444be7f9bF7ffF5,Balancer,8842.98215575488
0x337121AB97Ec52dAF36845fA6444be7f9bF7ffF5,Uniswap,27513.86411939607
0x337121AB97Ec52dAF36845fA6444be7f9bF7ffF5,1INCH Token,172.17491300080044
0x483eb515c4fE76bb6aD7248Aa8D9C5f1De5fC38b,Tether USD,1059.0930564514022
0xEBefA2C1AA5DA17c1646Cd4fF349d6D3F285DB16,Wrapped Ether,1714487.7346492435
0xd76d31D028308684BD04b72B8a52E93974E194D2,Tether USD,16945.61025463573
0x87E52590e90Ef0A8e9262511997cbbD2e78c1d96,Tether USD,2048406.634549135
0x2784a546209E86B0C7757F62597f40CD84639379,USD Coin,235734.3435865356
0x837Fa552E2526a252D0c7126A1048Df03Cd88e56,Tether USD,345.6880803038133
0xbbE21f69fFe9ee172867740E065C2083b995baC4,Tether USD,52938.26979352081
0xC4866FC70efcC96f820e622f800366DaeDb7583F,USD Coin,26469.094472157794
0x224b35541aee1D53DA605292175C5190440F6c6A,USD Coin,47112.63953072951
0x224b35541aee1D53DA605292175C5190440F6c6A,Tether USD,240138.99837111076
0x126CF991a5156e0E98c4beE3ed8E80957BAaa10e,USD Coin,85110.47215277317
0x126CF991a5156e0E98c4beE3ed8E80957BAaa10e,Tether USD,185240.7012275715
0xb01aEC561f8A6E63FD275382cAAAA914EDcB0e39,Frax,38103.5265317782
0x3F42C3Db81d004a9Aa9804b30F188ebD6e0fa2e9,USD Coin,176070.21813324766
0x3F42C3Db81d004a9Aa9804b30F188ebD6e0fa2e9,Tether USD,406256.3592072837
0xcd6FC2e25aAAb3Bb44C5FAb19E6fdF6FAafD6371,Curve DAO Token,3792.326737357349
0x26f22aC2e5a6D885743f799C55DDBD7115708fAe,USD Coin,8827.68599302011
0x8d6eC9b194dE4dF8F35dCc52d6B6eaeBCb48Ce74,Synthetix Network Token,3272.162066591872
0xE24D9530b75553D2069F0c597Cc5b05f619Eebc9,USD Coin,91909.95460378211
0x1354883aba3C548f3943E26E839849ff8E93d5D0,USD Coin,23566.145126934865
0xb9C5BA726A3CC875BC14ffb45fB08E1188269072,Tether USD,6237.491731075367
0xb9C5BA726A3CC875BC14ffb45fB08E1188269072,USDe,2892.533597787859
0xd8e847f8569c326698113e88A2Cb40524269b254,Tether USD,9752.857177412894
0x49391AEa011f1678D310D523447719895cc1d890,USD Coin,14315.880864898918
0x49391AEa011f1678D310D523447719895cc1d890,Tether USD,5125.1388379884265
0x49391AEa011f1678D310D523447719895cc1d890,Gho Token,11495.80861358307
0x694F232d8578a2E5BaB0a9b8665375eDf49B4Ee1,Wrapped Ether,520.0288072541822
0x694F232d8578a2E5BaB0a9b8665375eDf49B4Ee1,Tether USD,1413.9414112002232
0xBf5a4BFEAD75eA7D3A0b441224f24B3f114d7e84,Wrapped Ether,2490.493566296307
0xCAED609a339E372704D1c402E7dc54bb84C226Cd,USD Coin,882.2948209030676
0x733515eC6738913eF463d6eeFc7B6a8A7450514E,Dai Stablecoin,107116.13489004814
0x733515eC6738913eF463d6eeFc7B6a8A7450514E,Tether USD,52942.38907802069
0xc6006D0ae1f538f424011Cc09c95a50e04eC9Eb1,Tether USD,35273.785696598105
0x61278152744A4da772463139EbcAecF15460CA00,USD Coin,237682.23400908508
0x61278152744A4da772463139EbcAecF15460CA00,Tether USD,70522.1214148321
0x61278152744A4da772463139EbcAecF15460CA00,LUSD Stablecoin,82681.18134759014
0x6e834EFBB5b9102BE6eF2777463B2d6E38a93453,USD Coin,59019.85174588798
0x6e834EFBB5b9102BE6eF2777463B2d6E38a93453,Tether USD,88179.6969122728
0x2264C13B4337cFD9D3357A62fb7C369dCdE69FcC,Tether USD,8117.020851606458
0x6A1DDf4b96Db63F0F4b21911c7077B35d878F0f5,Wrapped Ether,54501.247712543875
0xAD79Ea49504eFdD87a89063A36C39a6fBa5d4bbE,Dai Stablecoin,102685.86739017745
0xB2d1e0AE4442f6cFfca8D1b1d272a81dCC0DBD33,Tether USD,35809.83395497464
0x2993e384C72B5bd6961A702D510618C2a9e14faF,Tether USD,179233.98000713994
0x7c92E9Ad0ED4a342AEfEf4856a2C1a6fDa35EC41,Tether USD,1660.8746194589799
0x43841933d3C3548E156C456b5E9C159054d99AF8,USD Coin,1323.300232108741
0x17c22d6b3802527FfA28a951bDF38b79C138491D,Wrapped Ether,7238.680172249879
0x17c22d6b3802527FfA28a951bDF38b79C138491D,Tether USD,39287.10364754395
0xAAFf2A2AbDC03c7d9FF675A49922f8f4bB06aFf6,Tether USD,3089.2753850945323
0xE79a73f376763b7e7E66cf8142F028C0083Fb218,Tether USD,22138.50983830169
0x72aD5D89e3B409666111c8D62e1ABD6bD4deb53c,Tether USD,11657.451314529546
0x3325ADBCB00A24B5f7A371a91158499543D5EEb5,USD Coin,35310.679800956015
0x5878fC144c6F77D7Cd4744b12BCCD7F4F500Af18,USD Coin,132526.75054062996
0xC052893E65Cfacd31eCdEb59f9C45f42b58AE3B7,USD Coin,5999.235612341501
0x57c76df6A0F416a8b8a1c2ce3B5E1C3B07263756,Gho Token,9.763374113025943
0xB72a4283403d415B38b93D0A8148422D617a0B2A,USD Coin,150736.87326007977
0x6c210Fdc6B7e2CB1E3F7E3af2e711ac8CB631186,USD Coin,4410.124005049228
0x6c210Fdc6B7e2CB1E3F7E3af2e711ac8CB631186,Tether USD,11579.832881659111
0x8d4F4e70779B67bfF2F718e8Cb09139D018AAd3d,Tether USD,818415.0380332983
0x6f9bdb844A8ca99DA7f0B66C9d2C42c579D687d8,USD Coin,26965.739169248813
0x6f9bdb844A8ca99DA7f0B66C9d2C42c579D687d8,Tether USD,45310.17827072324
0x237eCDF745d2a0052AeaF6f027ce82F77431871E,Wrapped Ether,110.69990374359128
0x6d36cCDa61370f1401590F9022fFcB5b71af6142,Tether USD,3468.38237677174
0xd0886f0919D63cA82E5f783a3873F9803c31a870,Tether USD,2926.561543797827
0x4E7de29FFeCb1358E79Fc7E15BF57289F0E012d5,USD Coin,3457.9809400782347
0x50E9851bFcAb177f1D04EaE00E7baee838710c0D,USD Coin,22226.517416744548
0x50E9851bFcAb177f1D04EaE00E7baee838710c0D,Tether USD,15443.707668105179
0x6Bfda720A3CAcE706a95580C014841405d8e5a99,Tether USD,88761.71494106707
0x833516Dee6F575A128d3bE4Ca1142A07D71bbA98,USD Coin,485.1081687291915
0x24c11C232e720058Bace4f9ece04ce2426382B59,Tether USD,5046.71380398581
0x11321d0B11917B6F745A7483c6696ee696460BC2,Tether USD,231015.067684219
0xa7042D0A5F29c49b7653706d18D5aB3E9490A6B2,Tether USD,22214.226688205636
0x2B9300269f746344a319E8f5a6CCE110dbfffEf4,USD Coin,246278.14491251518
0x5da7d57696dF1A1CBb8dB60996CB69401d3E68bd,USD Coin,181819.09678040884
0x15DB2B5729DF80E1f21f264C004Cf32881c79AC0,Dai Stablecoin,991676.8844121966
0xA21c281C2B6Cc46D328C59E2d19b96a4814dF8E3,Tether USD,4409.402807799682
0x19Be5a51545d3535F368709CD09bd957D37de890,Tether USD,1237872.7855894149
0xc04539ca785328CBA76131a8f353B871d58DD8Ab,USD Coin,9093.591835277612
0x6b03D0a6C5D6646BBb90B9155EddCb259ca7ef11,Tether USD,7612.774402095813
0xeCD4b3BC985eE5d1F842341CB79a72DcC23cB26b,Tether USD,14085.060592905977
0x006aD01bcAD5e7a7cBF20E69400625d5a2E880A4,Tether USD,13348.676855619533
0x233945609eeDb5a5cEe343eB99Ee8e3Fc3dC4860,Tether USD,39856.176163622426
0x9E1604fB9d16a0D52DF5D18F948e87B501B53c7c,USDe,960.1766999408427
0x1c5f7a746338209eb4fdDa14baA426eca6DB9458,Wrapped BTC,471.25265104051186
0xDFa3A786c769B83043ffa67f1620Ec7611F02270,USD Coin,462135.15715241473
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,Wrapped Ether,4573.282046686162
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,Dai Stablecoin,14398.238476734154
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,Tether USD,22702.7328259808
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,Gho Token,78783.7095190284
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,Curve.Fi USD Stablecoin,8.573843963527889
0xfBb8776298d34F64950F45aC7Ba943B45794c39b,PayPal USD,49366.1096263515
0x00e3D8d5eCa1aacB45Af67C9CE9D4534285F5459,USD Coin,8176.811942929693
0x7027fDCBC5263f8E2443287721B8bE56CD3eB10e,USD Coin,15990.983370084528
0x7027fDCBC5263f8E2443287721B8bE56CD3eB10e,Dai Stablecoin,113108.39015631194
0x70D7386212476448E3Aad4D0f507c224427e7df9,Tether USD,100832.36640532927
0xA94dCE69591512fd4Ce4A37d5477A8c6FD28f612,USD Coin,4872.083251453008
0xfEDc3d1BDA22eAe14BE46a5056596cb6ae18832d,USD Coin,139142.7563651992
0xfEDc3d1BDA22eAe14BE46a5056596cb6ae18832d,Tether USD,151148.91590614457
0xfEDc3d1BDA22eAe14BE46a5056596cb6ae18832d,Gho Token,90649.5451266516
0xDFc74C0cA8A6eE4d0646e6F93f3bd9A3B6542836,USD Coin,8093.728550618286
0xAa80231fa5B2ebb3f5D888c2384fDFeB2397889A,USD Coin,1194.7529132302207
0xAa80231fa5B2ebb3f5D888c2384fDFeB2397889A,Tether USD,621.31621456216
0xeb5BF6029103775428a9d3Fe674cA7d0283303B6,USD Coin,295258.5621908052
0xeb5BF6029103775428a9d3Fe674cA7d0283303B6,Dai Stablecoin,139585.12584550155
0xeb5BF6029103775428a9d3Fe674cA7d0283303B6,Tether USD,325899.6446818288
0x0cf7E35E276cE7C7cED261Df97Da76066E96b566,USD Coin,44884.62538235611
0xa5d157d52010f5fc104125006D0c4933e0ad10Aa,Tether USD,35268.67086144121
0xF826CD516881eE6E066407dce38e0Dc98d507D5d,USD Coin,8819.859382224873
0x12dcDD86709B4855990D69000bA766B7B470199b,USD Coin,330898.51921361254
0x5bee14B0D7985c89c62b04afea13D87BF0C31A34,USD Coin,13243.345133381365
0x5009003fb956c4138B6B034c751123DF49538cB9,Tether USD,32328.004200930394
0x9CEF989eAb597E911b1f1261c9E4f35a0a508DDC,Gho Token,3456.9377230508303
0xEB8D132D120C24e4Acd964c31117Ee5ceE02e32e,Tether USD,80542.35373279384
0xff74f0185784Ffc586fEb419bae0eaB34Ced8cEc,Wrapped Ether,22890.702125559717
0xff74f0185784Ffc586fEb419bae0eaB34Ced8cEc,USD Coin,2866.781479594505
0xd164ff4c786d851A0E2d2Fc1BF78370DC9cc1d80,USD Coin,30809.94607720384
0x87e42C82BC134489366Fb15d09F7ebB347e698eC,Tether USD,109117.51848457042
0x87e42C82BC134489366Fb15d09F7ebB347e698eC,Gho Token,3686.9434103535527
0x7E9B78A254701677C6AB43fAF5722ce7C7626c54,Tether USD,3629.4674991628895
0x199a9C67f1d5BB53D4Ec645861d86aed90D407c9,USD Coin,3263.435308266511
0x801bfBc01cc1006A034A049f6841c2a25eb56E25,USD Coin,210964.19636189748
0x455B2F93A3323dC803971f0949260f74dC7a8fb0,USD Coin,9704.387763767772
0xc243Fe7E28ABB957bEEbFCee6dF694D5bc944fFF,USD Coin,18521.167984073334
0x10fe63f55C380D7706406C6183dF6fbD96484225,Tether USD,2320.075330969757
0x5f6BE8783e45f23Af048E84B3938980b7Ff690E7,USD Coin,102076.41597303888
0xad8B4d3368af56dD59E5d4A64cB3060ad975e56b,USD Coin,36797.21883399396
0xad8B4d3368af56dD59E5d4A64cB3060ad975e56b,Dai Stablecoin,23579.358944563613
0xad8B4d3368af56dD59E5d4A64cB3060ad975e56b,Tether USD,29670.795664512785
0xad8B4d3368af56dD59E5d4A64cB3060ad975e56b,Gho Token,27484.73469237234
0x48deE6D3676413f18E126cda765dF090F0FfbF9a,Tether USD,881.7557716373874
0xf847fffaABc4d97bC1a65365F503d102e1F637d1,USD Coin,641245.2326113754
0xf847fffaABc4d97bC1a65365F503d102e1F637d1,Tether USD,738158.9015584663
0x82F7B9B30c1834822550455589c6591e81de1692,USD Coin,3528.029915119201
0x82F7B9B30c1834822550455589c6591e81de1692,Gho Token,4136.545705656964
0x9f9252A07E643039462052c6040BA686CD17afa1,Tether USD,8955.298453553096
0x8bE719f7554910ABffd23627744e3d59F3177D7b,Wrapped BTC,35898.56965117855
0x8bE719f7554910ABffd23627744e3d59F3177D7b,USD Coin,5293.103848711575
0xc7753D4a5763517213b0F14FD58982a028Ab07d3,USD Coin,10664.848348976317
0xc7753D4a5763517213b0F14FD58982a028Ab07d3,Tether USD,392237.23967434745
0x7B7483662cD039ef3B91DB65a9865C29cdae73C7,Wrapped Ether,158047.28019852572
0x99bCAF0C8A899f4e2D15276F7B4f55F96D89CD12,USD Coin,5786.648856963826
0x99bCAF0C8A899f4e2D15276F7B4f55F96D89CD12,Tether USD,363878.29253167566
0x8Fe1a0b56C62F79A7bD8B45fe08b0E03C4af572D,USD Coin,366771.0617647932
0x8dF391A660D68b84FB3920Ce5456123D85219f61,Gho Token,3734.8283478190756
0x5FDe0B61433Dd94F277A243824bFD8c572Ca0cC5,Tether USD,45291.853942702764
0x388fF635725C3F1Cac9b96e6b8D2a345034ed779,Gho Token,6458.994683519541
0x388fF635725C3F1Cac9b96e6b8D2a345034ed779,PayPal USD,2814.61446783315
0xe95a2ABa9b10e78f9d141715Cb1AaB0c00F2C741,USD Coin,1066.823623527052
0xe95a2ABa9b10e78f9d141715Cb1AaB0c00F2C741,Tether USD,2721.3305680671897
0x09636caEBCf1E724c0ca2ae154542Bc081b7E085,Tether USD,3343.9186782746697
0x326aB3351c62C6853e039f2b5ee3a4EeE187F12A,USD Coin,34388.697997686206
0x93E8aC8F022e2C2c9ffC0fbd947C3043Cecc7907,Gho Token,1834.5434916838967
0x009dD914D3942800e51a22D781A91ABB0eFD049b,USD Coin,529.0005683822712
0xa043e447C1feB39AdE432B3F840F10FA33718B14,Gho Token,6428.372331741045
0xa043e447C1feB39AdE432B3F840F10FA33718B14,USDS Stablecoin,2960.5014381104156
0xF343551B0AB8eC85D98046ddB9472C43C18a7858,Tether USD,3527.0686173585595
0xCbf9Af8F42bDA94E8e38fFa737CDF339b476c397,USD Coin,196633.9482665302
0xABc50084Cf930a31E60f625Ff4A27BCf9896FB8B,Wrapped BTC,405.15716273472395
0x7B7D80C40415F744864f051B806b466e2fbB8E68,USD Coin,2266323.6667894917
0xDB77195A6af6b84da745504D94276D5A22E42b0f,Tether USD,198.37329557735998
0x820E72515f48d78C46807767bccB3037d75d9706,USD Coin,84776.66409188337
0x820E72515f48d78C46807767bccB3037d75d9706,Tether USD,1215.5751265864799
0xa7cB43ce7929B8bDBDcE730C3E1c189ec6eeB1e7,Tether USD,1668.7517146959296
0xd05A7AF12Ce960C337445Ed05CF2730b31a31e35,USD Coin,1071.8706375194924
0x99d64bD4A475215373ddDbA936581cFd2a4f5166,USD Coin,3994.0425410418006
0x99d64bD4A475215373ddDbA936581cFd2a4f5166,Tether USD,3034.1068458909
0x723C69fd6e8B159BC88D5Ac1DD75DBC17979c5Be,USDS Stablecoin,53565.02705891479
0xfE0246D3122433CF056d10564d50505D1DB7D6Ff,Wrapped Ether,12523051.858533807
0x46F996328Bf027CC2DAA8bCf77c3A1d064a8a383,USD Coin,117805.54730443239
0x764Bdd7e5D51B1937DFA599ed63400d3a4D0d37D,Tether USD,896.7894675474599
0xfdf1e69202d801a584d620158841DeCF807348EF,Balancer,247702.56535800418
0xE0c695ff0FD55Dd287F91fAef5e4e3b1f1E97AEf,Wrapped eETH,2500.0594829196484
0xD84447B903B3E964bf3d684885Bec51C5e36e228,Tether USD,1587.2033535274197
0x71B60dC2675dacfD8F2daafB04FCc1E348086a15,Gho Token,31964.01750458728
0x56651F72318344bca1b355f542d609FE68B07cc7,USD Coin,105830.43128259353
0x627273a2D7f89B58b0fc0bc4bBa795058DC8B0DA,Staked ETH,664140.0679449993
0xbCdD57E3c746F7C2Be57b9b3521A2462478415F8,Tether USD,26448.96142410021
0xc36c872A4F9ced5013E1Bb0DDA4Bd2d35a053478,Wrapped eETH,71.43091936210581
0x06F0906F93E0f6e4A4C6150978A0D304C6A9EfbD,USD Coin,10093.236581604682
0x06F0906F93E0f6e4A4C6150978A0D304C6A9EfbD,Dai Stablecoin,3491.3733381622887
0x06F0906F93E0f6e4A4C6150978A0D304C6A9EfbD,Tether USD,8047.913937408509
0x38f10eDC9D5E49f40C49fE8E327D5DecD56C84c0,Wrapped BTC,4.335464888944379
0x38f10eDC9D5E49f40C49fE8E327D5DecD56C84c0,USD Coin,484.213335051824
0x38f10eDC9D5E49f40C49fE8E327D5DecD56C84c0,Dai Stablecoin,93674.68742123117
0x38f10eDC9D5E49f40C49fE8E327D5DecD56C84c0,Tether USD,685040.8110869856
0x38f10eDC9D5E49f40C49fE8E327D5DecD56C84c0,Gho Token,886004.9753786051
0x1a10564286f3Af24262Ae65189c3961128dFb318,USD Coin,52910.18773229014
0x1a10564286f3Af24262Ae65189c3961128dFb318,Tether USD,102767.18540855384
0x5990FCe226f89CB65Fe6ea0AaD427d27Ca210442,Gho Token,3199.199729879217
0xdB7D8792866720cc7651b10Bf485B2baF503f66A,Dai Stablecoin,35447.6767556169
0x17eD9Ed24F146dD26Df2b39AD7cB195E9b50571e,Tether USD,40554.14094625994
0x778a47B1cCf071432afb878Ba9f6fC352BfF6285,Tether USD,40059.87309113784
0x468e334c8A768D3577bB4ed513E238271a754C1f,Dai Stablecoin,689613.0127788922
0xa0a18B0B51C41eAd049CFE4160425305187da95F,Tether USD,24156.123355832187
0xA22D8c0EC8fD980d6635534860A25096c07719eb,Dai Stablecoin,698738.0305159877
0x54207Bdd0b6b1DAA5Bd98c0c8c2EBDEf65f63a3B,USD Coin,1580500.5029259243
0x4f598d0F247664D9cd1A2cDfE5dc45dcBB489d35,USD Coin,4432.887699806556
0x4f598d0F247664D9cd1A2cDfE5dc45dcBB489d35,Tether USD,4516.12214272563
0xa4e3788855AC12CD4ef12275e429F7520fE1d084,Gho Token,42040.39880593523
0x5dfEEA466290494FF17501eA45Df587F633d98CC,Tether USD,238545.11746523672
0xC1CF8b0f76f11aded8489341A0cC0430Be0b92d9,USDS Stablecoin,246.7116242327089
0xc57d2dB023Cfb0c6fb26B8E7A2D2efC283852Fa4,USD Coin,56369.150827738864
0xc57d2dB023Cfb0c6fb26B8E7A2D2efC283852Fa4,Dai Stablecoin,43671.42032506489
0x1d4a3fd979238c5CEd7c52Ab7392cB38e87fF3f9,USD Coin,12802.883669053545
0x1d4a3fd979238c5CEd7c52Ab7392cB38e87fF3f9,Tether USD,1322.6149181265898
0x84A6e5976bfB3D50cDE391ED936f8a1a6791Ab81,Dai Stablecoin,7862.922011135517
0x2756bb9746af8355F85394c5D034897bA2635e0c,Dai Stablecoin,3097365.56080728
0x2756bb9746af8355F85394c5D034897bA2635e0c,Frax,60.170419610421135
0x5cF6a24b0E386cE66398De7DA1B6eA09Edd78159,Tether USD,275725.55282152194
0x93103aE2C09f1dB5C61574F6140A3526d6aC1fc1,USD Coin,9576.226366911567
0x93103aE2C09f1dB5C61574F6140A3526d6aC1fc1,Tether USD,3754.2482503518595
0xDBCA4ccd36FA73B197Ee6e22cA7ba235D09B90E4,USD Coin,11570.425652092532
0xDBCA4ccd36FA73B197Ee6e22cA7ba235D09B90E4,Dai Stablecoin,2830.8388113682718
0xDBCA4ccd36FA73B197Ee6e22cA7ba235D09B90E4,Tether USD,6334.369340542739
0x3cEe2D93A0a36bCC58e485Dcfb2d9472Da300a5c,Tether USD,447933.837204475
0xC7ffDB0D3a3f862B089E97d21d0C76Bd2cEF265A,Curve.Fi USD Stablecoin,22805.221623027504
0x1fC4a9FE96d79011Dff2e5F8f50271C70dB994b0,Wrapped Ether,2759219.3094699346
0x76F08A6D8a592a5dF98e3637948b6de19668D3af,USD Coin,485.0540614189788
0xce08a90B64FCA168ab1d624ee3ECA52DD93FD42F,USD Coin,308648.518877239
0x4DD9DAF2A9C5a87DA5BdAF9F621CDB1a343B6d48,Gho Token,36559.149855173244
0x2534b60CC82944aC1Fa3BE9f5AE49712B81B3c6E,Tether USD,10782.95416312377
0x62c7D15DC4268Ce173cB9398d3CEb8a22B85d1A5,Wrapped Ether,4095347.2562529873
0xf0C94574Ea55Af2656BE33748FD9A517965e90D9,USD Coin,3583.874171461382
0xEC1A6598E58AceA74B9F7c77d6681eC8dd9Ab509,USD Coin,419.14033249600396
0x5fe74e11AB03be48779A323e094a26e3D3fF0B17,USD Coin,43213.115650160544
0x02320e5e93e2f2d5dE406f3519D102A6E259fda0,Tether USD,355171.2278518365
0x6D9058d2242C2881d5398622b7AEEc0210779297,USD Coin,17634.7313777735
0x6D9058d2242C2881d5398622b7AEEc0210779297,Tether USD,29880.953079133345
0x84A009Dad1A1275AbE58c50663dC47c0545dd470,USD Coin,4440.400453373647
0x5D3652C7aE403eA3126e092EaD075F3e6ABaB571,USD Coin,786202.0543200127
0xBB87Cc063c2Fe1bF3a77722a011B0529c9c4A452,USD Coin,6613.34085119875
0xBB87Cc063c2Fe1bF3a77722a011B0529c9c4A452,Tether USD,6612.172384068899
0xAa9aDe872F3b237775e029119FFbbcaBf0369244,Wrapped BTC,298.4268535282496
0xAa9aDe872F3b237775e029119FFbbcaBf0369244,Tether USD,180.7503123939
0x164E3B533D8c7bB63b7C7261F6Cf353f2B9Ed015,USD Coin,36414.74336986474
0x5e817D174b05D5eD04b758a5CD11e24E170112Ba,Wrapped Ether,2.6509735406278705
0x5e817D174b05D5eD04b758a5CD11e24E170112Ba,USD Coin,2645.590468338271
0x5e817D174b05D5eD04b758a5CD11e24E170112Ba,Tether USD,111857.86445317233
0x5e817D174b05D5eD04b758a5CD11e24E170112Ba,Gho Token,14917.47616390551
0x2622B0E1CD52D2731140Bc3f308bAD88ceCaeF49,Gho Token,48686.217198026265
0x3FDf2Db675094a3eA8F8FC8DC5cd07b382E81A9c,Tether USD,270878.7232364424
0x52ecD0297Ee557b969EaB6FA70089beb3fd145A3,USD Coin,51329.82756375983
0x91C3A85d1aa494eED31e70C0b4005719AFDd6BF3,USD Coin,321.3568964474945
0x91C3A85d1aa494eED31e70C0b4005719AFDd6BF3,Gho Token,427.5609641756537
0x56F5c4636c80cb8c40b93e41EeAC38fb4c7F26B9,Wrapped Ether,355.73561906998816
0x56F5c4636c80cb8c40b93e41EeAC38fb4c7F26B9,Wrapped liquid staked Ether 2.0,88954.32198056132
0x56F5c4636c80cb8c40b93e41EeAC38fb4c7F26B9,Rocket Pool ETH,4253.98388183381
0xabD4007DdA004D8BBf0198b7C14a39B380807209,USD Coin,18298.768642649404
0xabD4007DdA004D8BBf0198b7C14a39B380807209,Tether USD,196.06353194009998
0x5865B2204C6222224707C7C43C292767859E4549,USD Coin,16072.50023440408
0x409D0835E8a14640e9f02108bb21Ee61513Be78c,USD Coin,85120.47593363542
0xD9f5eDa2D00D4e1051EB0a202E73328ea0a44691,Dai Stablecoin,304932.46246926143
0xD5fA9DbDb2B445aE7D2ff75Ca13360D104EA8319,USD Coin,12922.124083501742
0xD5fA9DbDb2B445aE7D2ff75Ca13360D104EA8319,Tether USD,27245.27409982569
0xd75fB8a77E9Bd864284395A5D42B5FA076676927,USD Coin,1554.6785769577464
0x28B5a02BF929ce64fC44822C5a7DDB062Ef77B39,Tether USD,123.44422744730998
0x7774f1a41Ff2Eba00787846D046aAD034F0056f8,USD Coin,8819.330047698975
0x2224Acd07FD9b269ab5200A9A3DF8062624DEeFB,USD Coin,1394.0824612086333
0x2224Acd07FD9b269ab5200A9A3DF8062624DEeFB,Gho Token,12078.761468395724
0x9A58250bccF7800f87eaB22178eA86AF7B44AD08,USD Coin,5412.2017370179765
0x9A58250bccF7800f87eaB22178eA86AF7B44AD08,Gho Token,14447.608893730874
0x8DC8D28B561Cc5360efC9698C2378A63C2897C99,Tether USD,2653.0326073576475
0x0Eb4d9dc612f691797883414a43CC4D7b5b372B7,Gho Token,480.0728753821831
0x03489AFF5D2F89AD9738f7098E371e737d3347dc,Tether USD,8811.555461190525
0x3930014774cf62d3831B6D7E7C7dEFb524DA2678,Tether USD,132736.27099194788
0xC48D5d616Ec249D83b86A2ab7fF1a5338a243E52,USD Coin,670142.2339718409
0xfA1a3c640B47eb49203910856027cF08A1Dc41Cd,USD Coin,2690.3777717975254
0xfA1a3c640B47eb49203910856027cF08A1Dc41Cd,Tether USD,2643.5057644853046
0xea4AA2598D0431C52358c1D0722E1Eb548845Cd3,Wrapped liquid staked Ether 2.0,192.51886381925834
0xea4AA2598D0431C52358c1D0722E1Eb548845Cd3,USD Coin,3700.986043144795
0x3951E37e3eA796803078dC173f090f26485d8b19,ChainLink Token,2176.911973024747
0xBdE9be7464F4B83FFeB0317064664eBB4D9568fC,USD Coin,711.7758375924454
0xBdE9be7464F4B83FFeB0317064664eBB4D9568fC,Dai Stablecoin,7191.601264527882
0xBdE9be7464F4B83FFeB0317064664eBB4D9568fC,Tether USD,1820.7201636859538
0x9E233674DF19A3320446bDA913840Ca226034DFD,Tether USD,13232.439942647026
0x21dC459fbA0B1Ea037Cd221D35b928Be1C26141a,Dai Stablecoin,87.28240413260428
0xd9Bc96Bdd63B2154FD924322661BAF7eb1b101EE,USD Coin,3524.9638824457143
0x526E2130543cB6B40abbef9731fE17B46e80b3CC,Tether USD,105812.68476610794
0x764a90Bd3Fa26aec0aE257b97346bD57DAc53424,Tether USD,1.9036207890445698
0x25f23210C984f6C57218FB574Da1F6716D87c349,USD Coin,34906.2141724927
0x25f23210C984f6C57218FB574Da1F6716D87c349,Dai Stablecoin,103383.14085615237
0x5add1ceC842699d7d0EaEA77632F92Cf3f3Ff8cf,Wrapped liquid staked Ether 2.0,12031.408143633493
0x5add1ceC842699d7d0EaEA77632F92Cf3f3Ff8cf,Coinbase Wrapped Staked ETH,1055.2066649304597
0x5add1ceC842699d7d0EaEA77632F92Cf3f3Ff8cf,Wrapped eETH,6004.674359609764
0xed2607bd668Ff22e0A5bed4451482E91FFe1c3AE,USD Coin,1587.9142412571296
0x40c0e2610f1073A4B7BD107DBf03Dc2f02316383,Tether USD,52.87567121490627
